Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
54,1936554.504,1608769.182,2664152.063,1594219.977,1589562.553,1524112.506,1791008.188,1725174.605,1300313.893,1519118.574,1067653.617,1737069.354,2586417.297,2126723.688,1771262.074,2203869.281,1697618.104,2622750.359,2276849.738,2234037.477,1379785.52,1614604.941,1421992.757,1566201.625,1559599.508,1376826.436,2564967.107,2220728.748,2068616.355,1460108.008,1486865.029,1276118.287,1097837.614,2380844.686,2605751.906,1213964.719,2628827.379,1956541.004,1544512.176,1616046.924,1244558.482,1389258.654,2213123.057,1265236.941,1545980.34,1557359.205,1275733.75,2228476.141,1493788.455,1825466.105,1507004.049,1598355.127,1817055.121,1493543.934,805356.0742,1710499.826,1368762.361,1576698.803,1082322.997,2311682.086,1694893.783,1278680.33,1393867.684,1812932.148,2156461.537,1587223.064,1327929.836,1426425.855,1546441.252,2115451.301,1761615.699,1426003.654,1393097.32,2121510.367,2488574.52,1677097.383,1576133.393,2190576.627,1357924.059,1459010.754,1759732.256,1521539.242,2001760.361,1651356.494,1342318.199,1407602.74,2474801.715,1466061.127,2082072.711,1498884.436,1789348.43,1336655.135,1356242.885,1217925.291,1447630.943,951217.5195,624435.4707,1333259.498,1198162.94,1134276.232,2015033.143,1726172.715,1282342.186
55,1968667.16,1640741.625,2687152.723,1609600.867,1612409.619,1542168.771,1811960.678,1751720.756,1310654.604,1541763.693,1081421.857,1763174.201,2634793.586,2166949.352,1800087.381,2240650.945,1726905.896,2646904.512,2317428.801,2250355.406,1395795.021,1634440.516,1445872.03,1591337.15,1572984.107,1398860.102,2586647.463,2245454.953,2091723.094,1478206.523,1513754.473,1288957.703,1108710.529,2423542.674,2631178.711,1225396.887,2660357.816,1977788.672,1563701.621,1634755.461,1258481.6,1412506.701,2251899.859,1283427.691,1554457.141,1577654.115,1286308.518,2251020.826,1515516.061,1854804.756,1535547.936,1618225.385,1835083.855,1517481.131,815501.6904,1737768.25,1394512.713,1593929.477,1096601.341,2338385.734,1716292.824,1299518.498,1424429.877,1845867.538,2193800.385,1611415.482,1339498.58,1445501.758,1567296.002,2131481.254,1786248.582,1444426.461,1402615.063,2151901.887,2508529.918,1705485.713,1591085.094,2219738.408,1376242.496,1472183.203,1776188.203,1540202.898,2016025.189,1676679.598,1355464.863,1425779.27,2506223.105,1489513.111,2120743.025,1518257.211,1817577.852,1350180.357,1375795.232,1230589.193,1466966.102,961809.4883,632164.4883,1344803.686,1214928.401,1148083.955,2038902.883,1739769.057,1301371.369
56,1996232.32,1665463.408,2718403.281,1629782.086,1641430.414,1562671.684,1827021.838,1777482.047,1321032.824,1573127.855,1095585.516,1791302.014,2702110.781,2203944.902,1837411.877,2270876.762,1752413.607,2676486.875,2351734.199,2270176.961,1413321.096,1645269.996,1471159.744,1613451.227,1598302.033,1420103.986,2609973.445,2271409.715,2110519.188,1498045.359,1530166.18,1308461.822,1118976.207,2464620.582,2653123.902,1236453.889,2686302.688,2000575.75,1585951.662,1659469.469,1274178.064,1433628.854,2288659.186,1301628.008,1569461.205,1601203.105,1298744.154,2278433.477,1531266.385,1885862.506,1559559.029,1636169.844,1855433.723,1544090.619,827740.5674,1765436.209,1413822.545,1610790.361,1107809.34,2369809.527,1746978.867,1311106.822,1449784.492,1881197.677,2224828.232,1633955.375,1351172.279,1463486.449,1593149.664,2157112.889,1816954.143,1461107.084,1417076.455,2182884.566,2536036.715,1718556.818,1607433.449,2261019.217,1392252.107,1485977.383,1795551.043,1566368.787,2031911.393,1705643.176,1369429.551,1442003.182,2538798.285,1518229.686,2155975.133,1537008.393,1857147.402,1364285.16,1387436.795,1240273.336,1487811.547,972654,640311.1924,1355164.857,1229034.281,1159520.48,2061254.91,1763583.264,1313063.316
57,2022362.975,1687451.713,2742137.613,1654779.258,1670916.266,1589472.383,1842097.98,1807513.008,1335823.746,1592408.963,1111700.148,1818267.592,2740944.246,2242831.051,1858630.801,2310639.111,1777304.604,2706817.336,2390097.684,2294296.551,1436488.637,1660924.697,1491455.17,1633237.521,1611950.424,1429627.299,2633577.676,2296315.285,2132360.395,1515823.064,1545981.385,1328908.398,1128090.876,2505711.178,2681157.051,1247840.453,2709924.52,2022524.377,1609000.85,1682732.176,1290398.102,1452620.496,2324766.445,1317020.32,1589140.361,1622090.52,1311580.764,2306178.313,1551262.611,1918336.039,1577767.754,1654331.855,1876865.766,1564712.641,838232.2559,1793738.299,1434884.629,1630585.23,1122863.816,2390358.215,1772104.129,1332130.902,1469725.68,1904327.792,2256256.186,1653735.191,1361461.508,1480377.588,1614274.348,2179096.916,1844141.369,1480274.422,1426531.662,2211249.203,2559474.793,1747979.775,1628363.738,2303671.768,1412529.9,1504064.365,1812736.758,1595604.141,2049405.273,1734697.105,1386636.207,1456913.787,2569428.316,1531406.613,2190598.301,1559503.006,1882772.105,1375200.182,1399556.221,1253830.953,1510502.191,985157.5957,648745.3252,1366715.477,1248843.076,1173362.955,2090254.129,1781191.953,1327653.197
58,2043751.857,1721654.896,2759496.23,1684833.813,1695181.221,1613506.947,1865851.443,1832147.215,1347858.393,1629531.373,1124724.297,1845376.773,2785441.352,2293524.836,1894417.148,2335062.334,1801635.412,2731095.91,2431422.801,2313680.66,1454867.117,1678286.855,1510704.555,1656735.217,1639158.678,1455740.531,2661238.707,2322786.105,2153068.088,1537200.633,1565429.715,1354428.492,1138483.735,2548857.477,2708123.777,1256661.27,2748543.035,2040877.699,1630784.525,1699391.912,1304988.502,1483186.715,2361918.066,1337269.719,1609077.82,1635983.746,1325833.344,2333722.84,1568651.936,1947757.211,1604353.313,1676060.465,1897232.172,1580961.643,847301.4307,1823635.494,1459263.859,1654042.955,1135063.131,2420189.406,1788281.502,1341795.1,1483531.863,1955623.439,2291061.063,1678548.039,1373326.566,1500003.338,1642450.453,2196907.162,1872456.74,1505986.047,1443888.414,2245501.125,2582934.203,1772168.205,1638402.52,2345169.68,1430465.336,1527067.045,1828113.018,1620419.143,2073064.223,1769884.963,1398911.189,1471689.121,2598619.512,1547758.664,2231402.66,1580442.285,1919738.137,1391228.893,1417629.582,1267591.061,1532447.391,998585.0098,656233.6641,1378295.213,1269172.127,1186591.223,2121263.742,1802021.4,1337563.078
59,2069222.375,1744448.605,2777920.012,1715095.477,1722111.063,1636453.951,1882337.781,1861525.77,1360852.012,1647773.359,1140779.811,1876029.43,2831271.215,2335277.07,1928068.264,2381394.828,1830646.617,2764128.5,2463796.051,2335804.082,1475781.141,1696504.434,1540686.766,1681302.416,1672894.168,1469042.91,2693371.719,2350835.463,2174424.479,1558614.027,1586520.412,1377149.779,1150805.235,2588277.723,2737979.465,1268075.693,2795718.738,2065337.857,1654717.309,1726496.076,1322703.852,1514052.623,2395033.516,1356860.25,1625609.25,1668820.252,1337801.191,2360431.57,1596825.953,1973214.715,1623817.686,1700945.516,1929898.602,1601506.086,858469.2354,1853727.549,1478159.846,1676938.25,1154242.523,2450996.297,1813359.51,1359801.51,1506192.754,1991411.744,2320222.91,1704264.607,1387118.102,1518710.951,1660957.883,2221332.129,1901211.936,1532497.789,1459000.867,2277901.102,2610271.895,1801427.049,1654012.857,2384067.441,1445858.154,1546946.932,1845737.066,1635635.838,2106947.756,1796103.563,1413964.359,1492119.748,2633308.391,1570869.281,2271820.727,1605284.984,1949978.766,1402150.801,1430976.131,1282259.18,1550650.877,1013044.123,666883.9824,1392162.57,1293234.396,1200538.506,2152396.922,1821745.141,1360188.969
60,2092693.938,1770317.986,2803318.66,1740124.635,1745810.232,1656849.029,1901061.33,1886071.555,1374806.813,1676080.645,1155765.053,1906777.879,2876678.555,2387150.316,1966364.963,2425593.361,1860154.23,2799685.203,2509795.246,2359984.254,1501329.383,1713448.639,1569509.455,1711243.285,1689387.529,1502209.225,2724799.813,2376224.365,2194838.709,1581737.766,1598977.432,1394619.279,1162350.111,2629510.707,2765513.172,1280212.594,2836716.504,2084603.568,1678835.693,1754775.977,1338008.283,1538976.281,2443500.07,1377599.756,1645090.813,1691998.816,1351632.668,2390171.094,1614363.979,1996867.945,1656530.732,1720223.809,1958637.414,1624942.029,870365.0078,1884044.66,1497824.52,1696907.627,1169713.375,2478987.496,1842075.016,1368889.129,1523586.957,2018933.959,2349793.66,1730623.25,1399320.584,1540866.477,1683216.715,2251547.207,1931267.053,1550005.613,1473476.42,2302805.828,2637996.293,1836280.48,1675844.527,2424581.039,1469404.93,1558361.672,1863429.227,1655942.469,2129103.029,1827150.939,1427132.457,1510675.439,2660094.008,1591516.506,2314811.5,1626982.512,1983101.822,1418385.209,1447184.43,1294184.023,1574448.039,1029237.092,674404.8604,1402922.086,1316328.662,1213186.875,2175831.477,1841784.361,1378063.445
61,2118363.564,1796663.133,2828197.246,1770460.084,1773199.814,1688085.029,1924588.076,1921859.982,1389474.17,1700052.676,1169367.113,1935626.865,2931836.988,2443825.922,2017919.939,2472214.662,1889686.113,2831703.633,2551699.059,2385635.234,1523268.748,1727563.279,1594766.422,1735266.318,1713326.504,1531304.268,2751867.117,2412777.773,2222863.93,1600540.277,1631886.061,1410724.99,1174462.732,2682896.223,2793402.977,1292157.658,2883992.035,2101988.477,1703832.244,1776440.033,1357633.037,1562073.756,2489812.84,1399097.205,1665780.557,1715111.977,1366253.918,2423974.902,1640122.311,2029807.125,1680632.371,1735997.32,1977105.418,1642858.934,884001.7988,1912792.338,1521180.16,1725754.781,1182885.337,2508115.508,1864733.879,1385996.998,1543723.584,2038699.795,2382902.883,1759646.402,1409057.264,1561334.49,1706113.695,2280457.246,1962032.814,1578473.311,1487779.621,2337766.48,2665022.391,1857123.426,1692192.891,2469479.457,1488862.779,1577301.713,1879844.885,1679159.336,2165717.195,1856365.174,1444144.086,1534503.154,2693818.484,1607596.07,2351469.953,1649483.254,2012065.764,1433590.869,1459514.594,1304051.352,1596377.314,1042460.035,682393.082,1415951.887,1338178.318,1227323.215,2212079.563,1856891.057,1398712.643
62,2146789.133,1821552.834,2852932.512,1791205.178,1805907.48,1707643.205,1946835.152,1952398.844,1400165.68,1722578.297,1182500.246,1963801.947,3001431.629,2493876.594,2051448.119,2517880.553,1920287.092,2862899.418,2594497.934,2411329.402,1547503.781,1743502.779,1612592.201,1763613.77,1741112.697,1551921.5,2791435.246,2438522.063,2249636.215,1625840.551,1652946.633,1434984.934,1186767.725,2740055.918,2827530.793,1303012.555,2917015.207,2120149.018,1727347.365,1798387.826,1371885.939,1586128.422,2531223.629,1422511.055,1682190.494,1733959.16,1381905.41,2457624.797,1666593.357,2053013.301,1698190.332,1759163.275,2003579.586,1676068.793,897205.5693,1940589.469,1550260.391,1745274.736,1198372.857,2537543.191,1891375.355,1398511.533,1582902.107,2072375.686,2421275.816,1782969.16,1417219.814,1584935.504,1737513.436,2305808.004,1988471.348,1605658.098,1504224.297,2365934.473,2690674.742,1894436.189,1714115.045,2519329.051,1510152.184,1598427.105,1898922.26,1687756.139,2193249.094,1892459.689,1457234.436,1552889.217,2724102.23,1625763.328,2389204.215,1672709.893,2033244.232,1447570.951,1479607.727,1318346.627,1619325.744,1057973.596,690932.4766,1430450.816,1355405.893,1241873.131,2245136.805,1878058.752,1419571.275
63,2180432.305,1848990.83,2879520.77,1809977.377,1836709.057,1739393.906,1967067.744,1982895.172,1412405.803,1755615.781,1201594.619,1993553.424,3073997.75,2544651.629,2098376.436,2549065.275,1949919.553,2891707.723,2636720.129,2436899,1565277.377,1755772.773,1629719.75,1790228.289,1763050.998,1568629.592,2821636.484,2467683.016,2267551.387,1648978.943,1676636.947,1454871.736,1198789.74,2788006.234,2859856.559,1315922.863,2952928.73,2142355.98,1754400.703,1822427.471,1392202.877,1607915.777,2573779.672,1442431.727,1699759.313,1764375.961,1398526.285,2484685.121,1685579.357,2087363.447,1725626.131,1786222.166,2028837.379,1703445.959,908319.001,1972737.582,1571418.684,1763660.074,1215595.432,2563096.375,1944535.33,1421857.416,1606244.25,2113116.268,2466352.191,1811175.531,1427244.135,1607153.771,1764473.467,2330362.617,2014445.693,1628602.475,1520234.678,2405015.102,2718094.215,1924312.035,1730170.178,2576869.512,1530865.098,1622201.443,1919887.371,1718485.258,2216438.699,1923522.221,1471716.691,1578042.119,2756720.973,1651847.73,2425597.227,1693485.523,2074121.99,1460020.111,1497519.721,1334836.305,1643538.602,1075200.057,701136.832,1443589.221,1381764.832,1260379.826,2276755.598,1903452.154,1446926.758
64,2213310.445,1889993.186,2903200.52,1842967.436,1855965.223,1767950.225,1988683.846,2006506.338,1425855.52,1776080.232,1216653.615,2019556.809,3131319.953,2602316.262,2141261.307,2598457.365,1976080.285,2919940.563,2683993.543,2464003.547,1584286.027,1772621.371,1658867.646,1822154.98,1785931.611,1588221.688,2855129.086,2497060.148,2295466.988,1672995.615,1708363.324,1474100.975,1210216.779,2851717.594,2892607.094,1327078.6,2987381.57,2163135.086,1783542.492,1842111.588,1411491.824,1632299.902,2625587.586,1461035.494,1721718.826,1790503.271,1411461.105,2517089.902,1715716.469,2124435.547,1747303.162,1814702.182,2064029.73,1729005.486,922183.6895,1999953.398,1591558.158,1782526.635,1226651.553,2589407.797,1976252.938,1443337.186,1636139.008,2142209.307,2516626.637,1839361.025,1439946.984,1628513.934,1792506.951,2361046.727,2043090.811,1651573.506,1538284.908,2445541.09,2747243.676,1950912.326,1750348.619,2620937.6,1549477.832,1641750.092,1939662.471,1740707.615,2236304.896,1957712.584,1492806.334,1601034.848,2788828.176,1669225.688,2466919.242,1718754.615,2096905.924,1472865.307,1514712.451,1347072.82,1668313.709,1090642.436,711554.3662,1460649.311,1402235.836,1277577.984,2309086.434,1922380.832,1472032.777
65,2248820.066,1915449.582,2925615.504,1869322.178,1890229.371,1794118.26,2009254.742,2038104.73,1441672.918,1807651.461,1235222,2044674.674,3214088.293,2661548.598,2174249.131,2658540.639,2003238.654,2955160.82,2734920.168,2495038.656,1609102.936,1782148.822,1682540.666,1850070.592,1823846.732,1618346.045,2881409.184,2521796.512,2325051.902,1696756.025,1730592.922,1499406.625,1222684.482,2902620.031,2928129.273,1340520.184,3039350.359,2187679.258,1808877.551,1869826.502,1431327.867,1649637.471,2676654.953,1483263.885,1739038.213,1815704.52,1429061.498,2545377.637,1739511.178,2157035.359,1777357.299,1839243.988,2103977.441,1757410.01,934046.3193,2033238.902,1616076.627,1807334.439,1244535.529,2626146.309,2010913.988,1458672.045,1660170.611,2184487.689,2555350.516,1861164.539,1452039.635,1649209.156,1815558.143,2384432.258,2069873.111,1669056.307,1552419.799,2476773.402,2776025.656,1974144.605,1769561.424,2680105.063,1569789.82,1652228.297,1957639.729,1790725.299,2261710.689,1985527.838,1509707.012,1625001.006,2824500.043,1691994.313,2515399.656,1748028.113,2121757.078,1486623.891,1527614.48,1363631.025,1692226.688,1105262.93,721479.4502,1474082.23,1422850.348,1293044.012,2338645.961,1940185.227,1483984.502
66,2277606.379,1949680.875,2953145.098,1892165.715,1914626.238,1825266.338,2035058.439,2066813.746,1452531.666,1838278.398,1251528.508,2074229.453,3299438.035,2725373.254,2231467.084,2694707.311,2030700.854,2988981.852,2788992.539,2523673.168,1629710.291,1801816.756,1712363.922,1880660.404,1851621.322,1642670.291,2910085.879,2552368.715,2359148.633,1718897.205,1759845.623,1522673.178,1234866.225,2965324.035,2957480.168,1353149.68,3079257.086,2214452.961,1835778.807,1897553.654,1444815.377,1679613.549,2732493.844,1501535.504,1758517.74,1838139.637,1444412.646,2579446.828,1771072.141,2196814.32,1800016.582,1863765.621,2139703.602,1782171.049,946007.8623,2064986.809,1645305.838,1829064.811,1254008.504,2655346.855,2053431.367,1475633.385,1685319.639,2205240.102,2594772.449,1886454.992,1465272.703,1670199.277,1843007.631,2411640.141,2100139.719,1690598.646,1569833.965,2508456.184,2809435.895,1990076.943,1791836.641,2733309.258,1593583.959,1673993.848,1978695.932,1809765.219,2277129.416,2024822.111,1529704.949,1650016.186,2855031.121,1710386.758,2557961.355,1775256.012,2146785.27,1498321.209,1549063.369,1377534.918,1717005.145,1120936.047,730349.376,1488788.824,1437618.906,1312078.625,2374471.23,1958394.744,1517382.76
67,2322362.383,1989089.354,2971273.488,1914060.732,1943988.768,1853076.176,2056950.793,2104660.488,1470431.115,1874265.232,1267791.73,2108446.014,3386014.328,2783762.238,2290979.428,2742811.064,2055514.838,3021326.559,2853190.359,2552177.223,1653898.842,1819600.428,1739400.896,1909502.197,1877345.313,1670573.238,2936676.953,2585934.297,2393344.094,1739801.443,1796756.344,1545488.139,1245030.969,3025913.207,2986758.047,1367282.104,3155003.465,2240717.359,1865274.941,1915764.67,1460893.977,1712404.291,2780776.094,1524700.428,1772462.582,1857414.104,1459139.281,2609177.223,1795150.111,2235332.059,1820750.055,1884613.207,2168419.957,1804843.865,957659.668,2106794.168,1668536.164,1856407.129,1268610.193,2693972.063,2100168.635,1503518.953,1706470.783,2253200.506,2634650.172,1911647.508,1485902.189,1694499.078,1874125.344,2438549.582,2134141.838,1722572.08,1586207.547,2549953.887,2837120.297,2008228.672,1819414.729,2807221.945,1618419.668,1694429.742,1997315.268,1839491.465,2301242.918,2074043.133,1547213.457,1672765.111,2882604.609,1726089.789,2604138.211,1803247.666,2183379.436,1512969.219,1564391.787,1393674.902,1746905.598,1134249.447,741230.3047,1502229.816,1470825.287,1325332.801,2407115.289,1979046.975,1539235.602
68,2365044.992,2022725.332,2997809.977,1949575.717,1981009.58,1875549.844,2083337.023,2139412.48,1484809.795,1898653.441,1284671.49,2142713.336,3499553.809,2855342.152,2337327.137,2794034.186,2085596.77,3050216.473,2900531.031,2578605.168,1682295.969,1843463.529,1774840.281,1935339.891,1902101.529,1720550.246,2973381.875,2615466.012,2435135.848,1762556.396,1818923.053,1562625.965,1257512.979,3083954.434,3021960.461,1379798.705,3199268.957,2268725.793,1895093.336,1930531.391,1484616.137,1739841.35,2826413.152,1546714.088,1794487.168,1878218.316,1475193.537,2641193.809,1819240.973,2276349.277,1842621.678,1911633.822,2206240.813,1828279.254,970889.3418,2149727.035,1701367.535,1884112.799,1282777.547,2734184.402,2134231.709,1519230.25,1737742.648,2286822.205,2672581.059,1943191.41,1501064.172,1724952.096,1906820.451,2464419.008,2170000.902,1744628.754,1601050.773,2593438.219,2866393.559,2042080.504,1842390.527,2865526.121,1643310.691,1712134.547,2017855.459,1872086.043,2331485.91,2111835.617,1562789.139,1704204.051,2909784.078,1754769.104,2656397.617,1833305.725,2208186.529,1530201.879,1586743.525,1409308.043,1771630.387,1151778.469,752986.834,1516525.988,1491304.971,1343009.371,2440599.664,2004924.982,1555180.602
69,2402871.859,2059366.607,3024954.914,1973125.758,2002970.912,1904052.285,2105145.242,2173545.68,1501436.688,1918368.379,1304435.764,2179288,3590478.223,2937748.355,2407031.914,2864078.799,2118394.553,3092425.891,2967930.824,2607815.594,1708194.498,1861948.58,1795295.504,1964970.021,1929480.264,1755246.645,3010717.824,2642561.996,2467683.91,1789580.127,1834347.15,1590783.949,1272137.18,3136434.664,3050945.609,1394300.459,3264280.52,2293418.41,1931098.117,1952393.438,1504535.238,1777403.037,2881218.121,1579515.609,1816469.441,1905410.359,1492608.949,2675040.836,1843557.494,2318180.598,1869493.166,1934659.83,2231536.785,1848128.758,984046.3457,2190018.461,1726398.639,1914937.969,1305471.982,2765785.203,2181054.361,1535194.256,1761478.459,2315957.678,2722131.773,1969873.152,1520206.564,1751490.307,1933965.865,2490764.117,2210687.578,1777960.361,1617915.83,2638120.422,2898490.035,2072271.002,1859607.041,2942296.609,1672577.684,1730469.184,2038435.105,1904961.568,2374611.148,2153788.477,1580535.236,1732047.686,2955856.719,1786900.887,2704535.617,1858122.602,2234516.793,1545952.506,1602389.008,1426869.188,1799089.994,1169292.291,765689.2402,1531621.553,1512753.988,1364043.453,2468581.094,2021278.393,1569187.557
70,2439728.41,2087503.148,3055287.258,2006210.004,2036011.025,1925751.873,2129237.961,2209141.695,1517161.393,1946422.486,1322983.699,2218098.039,3680356.957,3021005.488,2467742.227,2922021.441,2159985.641,3145526.902,3032425.93,2639590.813,1731655.715,1884646.055,1822929.363,1993850.617,1982064.555,1768676.188,3044307.602,2682363.887,2511658.094,1819124.227,1852640.463,1619003.377,1285899.67,3206683.266,3084945.238,1408761.023,3312612.613,2321021.797,1959949.145,1977724.496,1520638.486,1795230.131,2938100.688,1604750.387,1840079.594,1932295.887,1509094.063,2716615.879,1878222.535,2359374.664,1897372.428,1959995.383,2260134.676,1881239.59,998543.1152,2232592.781,1752468.283,1941275.572,1330008.096,2810333.395,2228466.137,1561170.342,1805386.348,2347137.342,2770281.34,2001746.451,1532486.227,1776429.287,1961703.666,2517935.473,2255965.676,1809641.973,1634229.617,2677243.645,2928233.621,2118788.572,1879528.465,2996453.336,1696945.721,1762466.879,2057701.164,1948851.447,2406317.512,2193694.633,1593008.91,1762738.934,3001798.301,1806277.484,2755237.734,1886573.332,2275632.738,1571196.422,1619960.246,1445124.939,1827855.973,1187726.732,777405.3789,1545909.756,1538550.531,1381027.229,2497994.77,2043127.357,1591391.527
71,2479841.547,2129392.508,3088596.902,2026415.988,2066482.941,1960922.703,2152274.934,2248881.098,1533257.119,1976519.471,1342200.584,2260145.516,3752905.02,3112841.559,2529741.5,2967740.082,2199719.918,3190904.465,3094462.762,2671169.789,1759276.541,1906877.102,1854808.662,2021082.127,2006225.863,1802902.744,3086122.125,2718002.836,2543844.137,1850391.68,1883210.863,1643955.311,1297383.602,3280647.887,3119672.012,1423195.209,3364092.086,2350463.867,1988962.547,2009287.289,1543741.082,1822013.859,2991808.59,1627133.059,1874137.275,1961429.975,1525451.668,2753420.637,1907031.982,2405596.996,1929991.656,1982886.475,2300136.391,1911510.002,1013963.178,2277150.93,1786269.26,1975985.297,1347651.02,2851417.602,2254904.977,1582351.912,1829435.178,2379401.754,2812318.461,2032600.195,1545166.977,1807066.689,1993757.848,2552844.586,2296475.207,1844597.838,1649017.1,2716365.008,2955328.941,2158782.682,1903335.693,3085924.574,1720461.975,1792046.131,2076816.326,1985963.457,2440503.035,2239345.094,1609258.031,1793219.338,3034386.863,1840000.766,2806260.586,1917058.795,2300831.266,1589726.857,1635844.455,1463124.57,1860907.59,1204584.49,787939.7715,1563828.652,1573089.9,1403339.084,2531923.098,2067238.16,1616236.904
72,2525360.746,2157218.502,3133587.445,2072727.475,2096847.695,1990107.484,2184035.449,2309649.438,1546470.496,2022542.973,1360174.398,2306191.75,3874560.414,3194444.781,2583419.406,3011466.828,2242533.59,3238860.496,3167411.238,2704181.188,1793565.873,1925686.006,1882618.652,2059780.191,2038910.578,1828022.834,3122305.512,2754861.973,2580377.426,1876269.551,1912960.242,1667520.805,1315531.117,3371168.148,3158856.566,1437945.342,3419312.953,2376997.723,2022601.594,2043144.945,1570019.854,1855970.834,3041004.648,1655722.9,1895545.854,1985146.756,1543161.457,2807130.188,1932503.85,2452278.754,1956920.855,2013610.738,2338044.57,1943991.482,1030501.807,2326958.992,1817259.305,2015579.51,1379610.732,2896009.324,2295956.281,1609030.172,1852461.605,2410229.504,2870565.414,2068381.164,1562114.313,1831911.611,2026366.402,2586160.43,2336407.547,1871930.914,1670467.311,2771160.918,2990161.199,2199528.371,1931595.574,3139230.953,1750258.707,1823423.016,2098048.01,2009243.543,2482375.586,2292492.789,1630344.383,1821976.031,3079369.344,1869649.918,2861221.98,1949301.824,2348838.746,1605793.367,1661787.879,1483970.986,1888114.344,1224691.416,798502.4961,1576115.936,1594439.098,1421648.068,2564442.422,2094790.066,1654414.32
73,2572653.988,2199999,3171721.637,2118429.092,2144532.578,2022277.676,2214762.629,2346175.734,1566125.223,2065360.553,1379895.777,2350977.902,3998816.984,3276064.348,2658618.906,3090811.809,2285202.418,3295195.078,3227882.309,2743058.773,1819857.549,1945413.342,1918966.584,2097095.5,2066117.555,1849427.365,3163988.621,2793500.563,2616337.105,1902935.525,1937687.676,1696906.941,1329515.826,3460056.617,3208854.426,1454405.832,3501950,2412354,2060638.199,2082142.863,1593891.057,1908458.623,3104477.449,1684887.463,1912108.943,2017638.082,1565329.793,2851845.586,1965150.752,2502357.738,1993131.383,2045547.42,2380349.816,1977590.371,1046646.676,2377967.395,1841282.283,2051626.553,1398508.785,2934027.66,2337295.086,1636933.252,1882924.342,2464277.441,2932328.383,2100616.32,1580780.066,1862803.541,2066775.68,2616833.375,2377019.098,1906079.584,1688769.998,2825096.695,3027417.043,2226893.826,1951834.402,3223597.578,1778447.307,1849727.313,2119176.184,2034237.643,2509484.898,2342255.16,1656383.463,1855321.604,3134153.066,1906255.809,2905668.672,1983845.328,2379300.277,1625828.777,1688678.348,1503934.811,1922078.426,1245734.762,811681.8545,1590555.262,1622473.844,1444191.301,2609386.234,2124217.781,1687255.994
74,2616452.777,2248886.152,3214647.582,2170131.361,2175468.508,2060860.316,2247810.195,2392132.328,1580668.393,2100553.375,1401100.416,2390843.273,4117013.68,3374905.441,2720074.738,3148566.988,2330897.004,3349936.18,3305204.285,2775445.891,1853832.363,1970341.854,1942055.646,2130627.705,2100521.559,1882875.318,3210934.262,2839420.906,2653423.723,1930879.752,1961998.842,1729308.338,1350541.988,3548848.648,3244457.434,1470350.127,3600805.348,2442533.035,2103909.496,2114354.77,1619692.107,1954634.938,3178755.617,1708025.789,1938699.682,2046513.201,1585581.012,2896601.117,2004897.521,2544837.156,2028110.059,2080155.006,2416227.664,2012839.09,1064429.758,2427104.785,1882174.91,2081050.119,1415698.248,2971793.57,2372524.242,1662664.727,1928236.998,2501688.461,2976457.324,2146028.688,1595552.094,1892786.738,2105093.598,2658204.941,2419737.973,1941594.449,1713346.445,2879260.988,3070205.031,2267520.469,1979272.801,3302638.074,1810921.117,1885341.613,2137942.965,2070955.918,2556126.938,2389167.262,1683240.984,1881722.029,3172614.16,1937696.078,2961118.117,2018021.895,2420424.324,1645476.318,1708539.832,1519714.633,1953609.283,1267936.633,825830.1943,1606694.277,1668357.184,1465756.391,2669687.227,2145466.064,1707181.303
